pecha id,language,url
IEBCE4968,en,https://github.com/OpenPecha/IEBCE4968
I4CB89D99,de,https://github.com/OpenPecha/I4CB89D99
I03E1C4AB,es,https://github.com/OpenPecha/I03E1C4AB
I67472682,fr,https://github.com/OpenPecha/I67472682
I92C1A45A,zh,https://github.com/OpenPecha/I92C1A45A
I76B5AE5A,bo,https://github.com/OpenPecha/I76B5AE5A
